date,geography,distinct_patient_count J00-J06 Acute upper respiratory infections 0-200,distinct_patient_count J00-J06 Acute upper respiratory infections 1-4,distinct_patient_count J00-J06 Acute upper respiratory infections 15-34,distinct_patient_count J00-J06 Acute upper respiratory infections 35-59,distinct_patient_count J00-J06 Acute upper respiratory infections 5-14,distinct_patient_count J00-J06 Acute upper respiratory infections 60-79,distinct_patient_count J00-J06 Acute upper respiratory infections 80+,distinct_patient_count J00-J06 Acute upper respiratory infections <1,distinct_patient_count J1-J2 RSV 0-200,distinct_patient_count J1-J2 RSV 1-4,distinct_patient_count J1-J2 RSV 15-34,distinct_patient_count J1-J2 RSV 35-59,distinct_patient_count J1-J2 RSV 5-14,distinct_patient_count J1-J2 RSV 60-79,distinct_patient_count J1-J2 RSV 80+,distinct_patient_count J1-J2 RSV <1,distinct_patient_count J10-J18 Influenza and pneumonia 0-200,distinct_patient_count J10-J18 Influenza and pneumonia 1-4,distinct_patient_count J10-J18 Influenza and pneumonia 15-34,distinct_patient_count J10-J18 Influenza and pneumonia 35-59,distinct_patient_count J10-J18 Influenza and pneumonia 5-14,distinct_patient_count J10-J18 Influenza and pneumonia 60-79,distinct_patient_count J10-J18 Influenza and pneumonia 80+,distinct_patient_count J20-J22 Other acute respiratory infections 0-200,distinct_patient_count J20-J22 Other acute respiratory infections 1-4,distinct_patient_count J20-J22 Other acute respiratory infections 15-34,distinct_patient_count J20-J22 Other acute respiratory infections 35-59,distinct_patient_count J20-J22 Other acute respiratory infections 5-14,distinct_patient_count J20-J22 Other acute respiratory infections 60-79,distinct_patient_count J20-J22 Other acute respiratory infections 80+,distinct_patient_count J20-J22 Other acute respiratory infections <1,distinct_patient_count U0 COVID-19 0-200,distinct_patient_count U0 COVID-19 1-4,distinct_patient_count U0 COVID-19 15-34,distinct_patient_count U0 COVID-19 35-59,distinct_patient_count U0 COVID-19 5-14,distinct_patient_count U0 COVID-19 60-79,distinct_patient_count U0 COVID-19 80+,distinct_patient_count U0 COVID-19 <1,ratio J00-J06 Acute upper respiratory infections 0-200,ratio J00-J06 Acute upper respiratory infections 1-4,ratio J00-J06 Acute upper respiratory infections 15-34,ratio J00-J06 Acute upper respiratory infections 35-59,ratio J00-J06 Acute upper respiratory infections 5-14,ratio J00-J06 Acute upper respiratory infections 60-79,ratio J00-J06 Acute upper respiratory infections 80+,ratio J00-J06 Acute upper respiratory infections <1,ratio J1-J2 RSV 0-200,ratio J1-J2 RSV 1-4,ratio J1-J2 RSV 15-34,ratio J1-J2 RSV 35-59,ratio J1-J2 RSV 5-14,ratio J1-J2 RSV 60-79,ratio J1-J2 RSV 80+,ratio J1-J2 RSV <1,ratio J10-J18 Influenza and pneumonia 0-200,ratio J10-J18 Influenza and pneumonia 1-4,ratio J10-J18 Influenza and pneumonia 15-34,ratio J10-J18 Influenza and pneumonia 35-59,ratio J10-J18 Influenza and pneumonia 5-14,ratio J10-J18 Influenza and pneumonia 60-79,ratio J10-J18 Influenza and pneumonia 80+,ratio J20-J22 Other acute respiratory infections 0-200,ratio J20-J22 Other acute respiratory infections 1-4,ratio J20-J22 Other acute respiratory infections 15-34,ratio J20-J22 Other acute respiratory infections 35-59,ratio J20-J22 Other acute respiratory infections 5-14,ratio J20-J22 Other acute respiratory infections 60-79,ratio J20-J22 Other acute respiratory infections 80+,ratio J20-J22 Other acute respiratory infections <1,ratio U0 COVID-19 0-200,ratio U0 COVID-19 1-4,ratio U0 COVID-19 15-34,ratio U0 COVID-19 35-59,ratio U0 COVID-19 5-14,ratio U0 COVID-19 60-79,ratio U0 COVID-19 80+,ratio U0 COVID-19 <1,ratio_all J00-J06 Acute upper respiratory infections 0-200,ratio_all J00-J06 Acute upper respiratory infections 1-4,ratio_all J00-J06 Acute upper respiratory infections 15-34,ratio_all J00-J06 Acute upper respiratory infections 35-59,ratio_all J00-J06 Acute upper respiratory infections 5-14,ratio_all J00-J06 Acute upper respiratory infections 60-79,ratio_all J00-J06 Acute upper respiratory infections 80+,ratio_all J00-J06 Acute upper respiratory infections <1,ratio_all J1-J2 RSV 0-200,ratio_all J1-J2 RSV 1-4,ratio_all J1-J2 RSV 15-34,ratio_all J1-J2 RSV 35-59,ratio_all J1-J2 RSV 5-14,ratio_all J1-J2 RSV 60-79,ratio_all J1-J2 RSV 80+,ratio_all J1-J2 RSV <1,ratio_all J10-J18 Influenza and pneumonia 0-200,ratio_all J10-J18 Influenza and pneumonia 1-4,ratio_all J10-J18 Influenza and pneumonia 15-34,ratio_all J10-J18 Influenza and pneumonia 35-59,ratio_all J10-J18 Influenza and pneumonia 5-14,ratio_all J10-J18 Influenza and pneumonia 60-79,ratio_all J10-J18 Influenza and pneumonia 80+,ratio_all J20-J22 Other acute respiratory infections 0-200,ratio_all J20-J22 Other acute respiratory infections 1-4,ratio_all J20-J22 Other acute respiratory infections 15-34,ratio_all J20-J22 Other acute respiratory infections 35-59,ratio_all J20-J22 Other acute respiratory infections 5-14,ratio_all J20-J22 Other acute respiratory infections 60-79,ratio_all J20-J22 Other acute respiratory infections 80+,ratio_all J20-J22 Other acute respiratory infections <1,ratio_all U0 COVID-19 0-200,ratio_all U0 COVID-19 1-4,ratio_all U0 COVID-19 15-34,ratio_all U0 COVID-19 35-59,ratio_all U0 COVID-19 5-14,ratio_all U0 COVID-19 60-79,ratio_all U0 COVID-19 80+,ratio_all U0 COVID-19 <1
2023-01-02,DE.RP,1863.0,23.0,554.0,798.0,82.0,227.0,179.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,363.0,3.0,83.0,141.0,9.0,61.0,66.0,621.0,8.0,126.0,231.0,26.0,120.0,110.0,0.0,427.0,0.0,78.0,210.0,3.0,58.0,78.0,0.0,0.57,0.68,0.66,0.58,0.68,0.49,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.1,0.1,0.08,0.13,0.15,0.19,0.24,0.15,0.17,0.22,0.26,0.25,0.0,0.13,0.0,0.09,0.15,0.02,0.12,0.18,0.0,0.1,0.34,0.24,0.14,0.32,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.02,0.03,0.02,0.01,0.03,0.12,0.06,0.04,0.1,0.03,0.02,0.0,0.02,0.0,0.03,0.04,0.01,0.01,0.01,0.0
2023-01-02,DE.SL,925.0,5.0,223.0,425.0,18.0,142.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,10.0,27.0,2.0,16.0,28.0,177.0,0.0,24.0,73.0,5.0,38.0,37.0,0.0,220.0,0.0,41.0,107.0,0.0,34.0,38.0,0.0,0.66,1.0,0.75,0.67,0.72,0.62,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.04,0.08,0.07,0.13,0.13,0.0,0.08,0.12,0.2,0.17,0.17,0.0,0.16,0.0,0.14,0.17,0.0,0.15,0.18,0.0,0.09,0.42,0.22,0.16,0.21,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.01,0.01,0.02,0.0,0.02,0.03,0.06,0.02,0.01,0.0,0.02,0.0,0.04,0.04,0.0,0.02,0.01,0.0
2023-01-02,DE.SN,601.0,3.0,179.0,265.0,15.0,82.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,69.0,0.0,11.0,22.0,0.0,14.0,22.0,75.0,0.0,4.0,19.0,2.0,21.0,29.0,0.0,93.0,0.0,23.0,30.0,0.0,13.0,27.0,0.0,0.72,1.0,0.82,0.79,0.88,0.62,0.42,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.05,0.07,0.0,0.11,0.16,0.09,0.0,0.02,0.06,0.12,0.16,0.21,0.0,0.11,0.0,0.11,0.09,0.0,0.1,0.2,0.0,0.07,0.25,0.25,0.13,0.31,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.04,0.01,0.01,0.0,0.01,0.0,0.03,0.01,0.0,0.01,0.01,0.0
2023-01-02,DE.ST,523.0,11.0,116.0,234.0,13.0,89.0,60.0,0.0,12.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,91.0,0.0,5.0,31.0,0.0,15.0,40.0,151.0,0.0,14.0,51.0,0.0,42.0,44.0,0.0,126.0,0.0,19.0,54.0,0.0,27.0,26.0,0.0,0.58,1.0,0.74,0.62,1.0,0.51,0.35,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.01,0.0,0.1,0.0,0.03,0.08,0.0,0.09,0.23,0.17,0.0,0.09,0.13,0.0,0.24,0.26,0.0,0.14,0.0,0.12,0.14,0.0,0.16,0.15,0.0,0.06,0.33,0.18,0.1,0.16,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.02,0.0,0.02,0.02,0.0,0.02,0.01,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.01,0.0
2023-01-02,DE.SH,1779.0,4.0,547.0,841.0,16.0,233.0,138.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,147.0,0.0,12.0,38.0,0.0,25.0,72.0,300.0,0.0,64.0,108.0,2.0,50.0,76.0,0.0,561.0,0.0,111.0,280.0,0.0,87.0,83.0,0.0,0.64,1.0,0.75,0.66,0.89,0.59,0.37,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.02,0.03,0.0,0.06,0.2,0.11,0.0,0.09,0.09,0.11,0.13,0.21,0.0,0.2,0.0,0.15,0.22,0.0,0.22,0.22,0.0,0.08,0.24,0.24,0.13,0.24,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.03,0.02,0.03,0.01,0.01,0.0,0.03,0.0,0.05,0.04,0.0,0.02,0.01,0.0
2023-01-02,DE.TH,1334.0,9.0,329.0,637.0,39.0,172.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,22.0,63.0,0.0,32.0,68.0,225.0,0.0,23.0,86.0,2.0,42.0,72.0,0.0,334.0,0.0,39.0,143.0,0.0,63.0,89.0,0.0,0.64,1.0,0.8,0.69,0.95,0.56,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.05,0.07,0.0,0.1,0.18,0.11,0.0,0.06,0.09,0.05,0.14,0.19,0.0,0.16,0.0,0.09,0.15,0.0,0.2,0.24,0.0,0.09,0.25,0.27,0.15,0.31,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.0,0.02,0.02,0.02,0.01,0.01,0.0,0.02,0.0,0.03,0.03,0.0,0.02,0.01,0.0
2023-01-09,DE.BW,3693.0,18.0,1280.0,1578.0,58.0,464.0,295.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,491.0,0.0,101.0,182.0,2.0,84.0,122.0,612.0,2.0,106.0,241.0,4.0,110.0,149.0,0.0,717.0,0.0,159.0,340.0,2.0,109.0,107.0,0.0,0.67,0.9,0.78,0.67,0.88,0.6,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.06,0.08,0.03,0.11,0.18,0.11,0.1,0.06,0.1,0.06,0.14,0.22,0.0,0.13,0.0,0.1,0.15,0.03,0.14,0.16,0.0,0.07,0.18,0.2,0.1,0.17,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.01,0.0,0.03,0.02,0.01,0.01,0.01,0.0
2023-01-09,DE.BY,3216.0,67.0,1045.0,1279.0,167.0,362.0,296.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,355.0,4.0,51.0,123.0,5.0,49.0,123.0,572.0,32.0,84.0,184.0,36.0,89.0,147.0,0.0,661.0,5.0,119.0,299.0,4.0,114.0,120.0,0.0,0.67,0.62,0.8,0.68,0.79,0.59,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.04,0.07,0.02,0.08,0.18,0.12,0.3,0.06,0.1,0.17,0.14,0.21,0.0,0.14,0.05,0.09,0.16,0.02,0.19,0.17,0.0,0.06,0.2,0.17,0.08,0.24,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.01,0.05,0.01,0.01,0.0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.0
2023-01-09,DE.BE,628.0,2.0,184.0,298.0,21.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,12.0,0.0,9.0,26.0,135.0,0.0,17.0,65.0,0.0,32.0,21.0,0.0,248.0,0.0,38.0,130.0,0.0,50.0,30.0,0.0,0.59,1.0,0.76,0.59,1.0,0.45,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.01,0.02,0.0,0.05,0.21,0.13,0.0,0.07,0.13,0.0,0.19,0.17,0.0,0.24,0.0,0.16,0.26,0.0,0.3,0.24,0.0,0.05,0.33,0.14,0.08,0.32,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.03,0.03,0.0,0.02,0.01,0.0
2023-01-09,DE.BB,369.0,9.0,102.0,158.0,27.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,5.0,0.0,3.0,8.0,32.0,2.0,2.0,11.0,0.0,10.0,7.0,0.0,120.0,0.0,14.0,50.0,2.0,32.0,22.0,0.0,0.68,0.82,0.84,0.71,0.93,0.51,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.02,0.0,0.03,0.13,0.06,0.18,0.02,0.05,0.0,0.11,0.11,0.0,0.23,0.0,0.11,0.22,0.07,0.35,0.35,0.0,0.06,0.3,0.17,0.09,0.21,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.0,0.02,0.03,0.02,0.02,0.01,0.0
2023-01-09,DE.HB,282.0,12.0,103.0,130.0,4.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,4.0,11.0,40.0,6.0,12.0,13.0,0.0,3.0,6.0,0.0,105.0,0.0,28.0,55.0,0.0,12.0,10.0,0.0,0.63,0.67,0.72,0.63,1.0,0.52,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.0,0.1,0.28,0.09,0.33,0.08,0.06,0.0,0.08,0.15,0.0,0.25,0.0,0.2,0.27,0.0,0.3,0.26,0.0,0.06,0.21,0.15,0.1,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.04,0.0,0.02,0.01,0.0
2023-01-09,DE.HH,566.0,0.0,232.0,237.0,16.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,9.0,26.0,0.0,5.0,11.0,79.0,0.0,18.0,39.0,0.0,13.0,9.0,0.0,102.0,0.0,29.0,46.0,0.0,12.0,15.0,0.0,0.71,0.0,0.81,0.68,1.0,0.6,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.07,0.0,0.07,0.15,0.1,0.0,0.06,0.11,0.0,0.17,0.13,0.0,0.13,0.0,0.1,0.13,0.0,0.16,0.21,0.0,0.06,0.0,0.19,0.09,0.25,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-01-09,DE.HE,2340.0,9.0,756.0,1024.0,67.0,286.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,7.0,39.0,0.0,35.0,59.0,339.0,3.0,75.0,132.0,21.0,55.0,53.0,0.0,627.0,0.0,138.0,259.0,2.0,99.0,129.0,0.0,0.68,0.75,0.77,0.7,0.74,0.6,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.07,0.13,0.1,0.25,0.08,0.09,0.23,0.12,0.12,0.0,0.18,0.0,0.14,0.18,0.02,0.21,0.29,0.0,0.07,0.15,0.2,0.1,0.23,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.05,0.02,0.01,0.07,0.01,0.0,0.0,0.02,0.0,0.04,0.03,0.01,0.02,0.01,0.0
2023-01-09,DE.MV,323.0,4.0,102.0,127.0,21.0,49.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,7.0,0.0,7.0,20.0,59.0,2.0,5.0,19.0,2.0,15.0,16.0,0.0,110.0,0.0,23.0,43.0,3.0,27.0,14.0,0.0,0.61,0.67,0.78,0.65,0.81,0.5,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.04,0.0,0.07,0.29,0.11,0.33,0.04,0.1,0.08,0.15,0.23,0.0,0.21,0.0,0.18,0.22,0.12,0.28,0.2,0.0,0.05,0.15,0.18,0.08,0.24,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.08,0.01,0.01,0.02,0.01,0.01,0.0,0.02,0.0,0.04,0.03,0.03,0.02,0.01,0.0
2023-01-09,DE.NI,2714.0,15.0,868.0,1171.0,96.0,337.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,43.0,98.0,7.0,45.0,104.0,620.0,8.0,90.0,240.0,12.0,102.0,168.0,0.0,912.0,0.0,182.0,428.0,10.0,154.0,138.0,0.0,0.6,0.65,0.73,0.6,0.77,0.53,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.04,0.05,0.06,0.07,0.16,0.14,0.35,0.08,0.12,0.1,0.16,0.26,0.0,0.2,0.0,0.15,0.22,0.08,0.24,0.22,0.0,0.06,0.11,0.16,0.08,0.22,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.06,0.02,0.02,0.03,0.01,0.01,0.0,0.02,0.0,0.03,0.03,0.02,0.02,0.01,0.0
2023-01-09,DE.NW,5154.0,65.0,1641.0,2261.0,125.0,677.0,385.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,460.0,2.0,49.0,145.0,6.0,100.0,158.0,975.0,10.0,184.0,377.0,17.0,197.0,190.0,0.0,1433.0,10.0,275.0,659.0,19.0,252.0,218.0,0.0,1.29,1.33,1.53,1.31,1.49,1.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.04,0.09,0.07,0.16,0.32999999999999996,0.25,0.24000000000000002,0.16999999999999998,0.22,0.19,0.32,0.4,0.0,0.36,0.36,0.26,0.39,0.24,0.42000000000000004,0.46,0.0,0.11,0.36,0.32,0.16999999999999998,0.39,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.02,0.08,0.03,0.03,0.05,0.02,0.01,0.0,0.03,0.14,0.06,0.05,0.06999999999999999,0.02,0.02,0.0
2023-01-09,DE.RP,1320.0,20.0,418.0,593.0,53.0,146.0,90.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,47.0,80.0,7.0,35.0,38.0,347.0,5.0,69.0,156.0,12.0,49.0,56.0,0.0,261.0,0.0,45.0,124.0,11.0,41.0,40.0,0.0,0.62,0.74,0.72,0.62,0.64,0.54,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.08,0.08,0.08,0.13,0.17,0.16,0.19,0.12,0.16,0.14,0.18,0.25,0.0,0.12,0.0,0.08,0.13,0.13,0.15,0.18,0.0,0.07,0.31,0.19,0.1,0.22,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.01,0.03,0.01,0.01,0.02,0.08,0.03,0.03,0.05,0.01,0.01,0.0,0.01,0.0,0.02,0.02,0.05,0.01,0.01,0.0
2023-01-09,DE.SL,743.0,6.0,207.0,305.0,23.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,7.0,15.0,0.0,12.0,27.0,121.0,0.0,19.0,47.0,5.0,23.0,27.0,0.0,124.0,0.0,28.0,59.0,0.0,21.0,16.0,0.0,0.71,1.0,0.79,0.72,0.82,0.64,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.04,0.0,0.08,0.16,0.12,0.0,0.07,0.11,0.18,0.15,0.16,0.0,0.12,0.0,0.11,0.14,0.0,0.13,0.09,0.0,0.08,0.3,0.21,0.11,0.22,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.02,0.02,0.05,0.01,0.01,0.0,0.01,0.0,0.03,0.02,0.0,0.01,0.0,0.0
2023-01-09,DE.SN,388.0,5.0,135.0,150.0,17.0,45.0,36.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,10.0,0.0,6.0,13.0,41.0,0.0,4.0,13.0,2.0,10.0,12.0,0.0,76.0,0.0,16.0,29.0,0.0,15.0,16.0,0.0,0.72,1.0,0.84,0.74,0.89,0.59,0.47,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.05,0.0,0.08,0.17,0.08,0.0,0.02,0.06,0.11,0.13,0.16,0.0,0.15,0.0,0.1,0.14,0.0,0.2,0.21,0.0,0.04,0.28,0.19,0.07,0.29,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0
2023-01-09,DE.ST,518.0,7.0,132.0,236.0,11.0,79.0,53.0,0.0,16.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,56.0,0.0,7.0,19.0,0.0,12.0,18.0,120.0,0.0,16.0,51.0,0.0,27.0,26.0,0.0,302.0,0.0,31.0,95.0,0.0,58.0,118.0,0.0,0.51,1.0,0.69,0.57,1.0,0.45,0.25,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.05,0.0,0.07,0.08,0.12,0.0,0.08,0.12,0.0,0.15,0.12,0.0,0.3,0.0,0.16,0.23,0.0,0.33,0.55,0.0,0.04,0.23,0.14,0.08,0.1,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.03,0.03,0.0,0.02,0.02,0.0
2023-01-09,DE.SH,1275.0,6.0,457.0,574.0,12.0,155.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,16.0,30.0,0.0,18.0,41.0,218.0,0.0,42.0,79.0,0.0,49.0,48.0,0.0,327.0,0.0,65.0,171.0,0.0,42.0,49.0,0.0,0.66,1.0,0.79,0.67,1.0,0.59,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.04,0.0,0.07,0.2,0.11,0.0,0.07,0.09,0.0,0.19,0.23,0.0,0.17,0.0,0.11,0.2,0.0,0.16,0.23,0.0,0.05,0.23,0.18,0.08,0.12,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.0,0.0
2023-01-09,DE.TH,1022.0,23.0,266.0,419.0,51.0,153.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,15.0,30.0,0.0,24.0,53.0,168.0,0.0,20.0,53.0,3.0,27.0,65.0,0.0,176.0,0.0,28.0,70.0,0.0,41.0,37.0,0.0,0.69,1.0,0.81,0.73,0.94,0.62,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.05,0.05,0.0,0.1,0.2,0.11,0.0,0.06,0.09,0.06,0.11,0.25,0.0,0.12,0.0,0.09,0.12,0.0,0.17,0.14,0.0,0.07,0.47,0.22,0.1,0.35,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.02,0.01,0.02,0.01,0.01,0.0,0.01,0.0,0.02,0.02,0.0,0.01,0.01,0.0
2023-01-16,DE.BW,2896.0,16.0,988.0,1289.0,79.0,337.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0,89.0,112.0,2.0,47.0,73.0,385.0,2.0,81.0,143.0,7.0,77.0,75.0,0.0,534.0,0.0,119.0,274.0,2.0,84.0,55.0,0.0,0.7,0.89,0.77,0.71,0.88,0.62,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.07,0.06,0.02,0.09,0.19,0.09,0.11,0.06,0.08,0.08,0.14,0.19,0.0,0.13,0.0,0.09,0.15,0.02,0.15,0.14,0.0,0.06,0.14,0.17,0.09,0.21,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.01,0.0,0.01,0.02,0.01,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.0,0.0
